Year,Title,Gross
2021,Parallel Mothers,"$23,099,858"
2021,The Marksman,"$23,076,711"
2021,99.9 Criminal Lawyer: The Movie,"$23,055,069"
2021,Last Night in Soho,"$22,957,625"
2021,The Day We Lit Up the Sky,"$22,500,000"
2021,School of Magical Animals,"$21,984,454"
2021,Kaamelott: First Installment,"$21,979,122"
2021,After We Fell,"$21,753,705"
2021,Rurouni Kenshin: Final Chapter Part II - The Beginning,"$21,318,560"
2021,Wish Dragon,"$21,120,000"
2021,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,"$20,752,104"
2021,Stillwater,"$19,754,272"
2021,The Wolf and the Lion,"$19,510,578"
2021,Les Tuche 4,"$19,259,766"
2021,Dear Evan Hansen,"$19,133,454"
2021,Those Who Wish Me Dead,"$19,107,200"
2021,The Pioneer,"$18,900,000"
2021,The Green Knight,"$18,887,953"
2021,Antlers,"$18,867,659"
2021,Sinkhole,"$18,816,801"
2021,Mobile Suit Gundam: Hathaway,"$18,731,309"
2021,The Stronghold,"$18,066,143"
2021,"Dad, I'm Sorry","$17,480,489"
2021,Gintama: The Final,"$17,252,960"
2021,Railway Heroes,"$17,223,704"
2021,Your Turn to Kill,"$16,511,822"
2021,Cry Macho,"$16,510,734"
2021,Reminiscence,"$16,400,193"
2021,Legend No. 17,"$16,096,860"
2021,Upon the Magic Roads,"$15,990,882"
2021,Harry Potter and the Sorcerer's Stone 2021 Re-release,"$15,591,681"
2021,The Dry,"$15,576,286"
2021,The Night House,"$15,437,703"
2021,Drive My Car,"$15,356,046"
2021,Minari,"$15,288,578"
2021,Something About Love,"$15,204,017"
2021,Anita,"$15,017,470"
2021,The Tomorrow War,"$14,400,000"
2021,And So the Baton Is Passed,"$14,368,469"
2021,Sword Art Online: Progressive - Aria of a Starless Night,"$14,032,747"
2021,Christmas with the Chosen: The Messengers,"$13,728,000"
2021,Eiffel,"$13,649,605"
2021,OSS 117: From Africa with Love,"$13,457,801"
2021,Hostage: Missing Celebrity,"$13,174,292"
2021,Vakeel Saab,"$13,056,490"
2021,The Many Saints of Newark,"$13,037,403"
2021,The Monkey King: Reborn,"$13,017,088"
2021,No Escapes,"$12,916,151"
2021,The Bodin's in the Land of Smile,"$12,872,253"
2021,The Worst Person in the World,"$12,687,507"
2021,Character,"$12,628,017"
2021,On the Line,"$12,522,284"
2021,On Your Mark,"$12,100,000"
2021,Stand by Me,"$11,900,000"
2021,The Fable: The Killer Who Doesn't Kill,"$11,325,545"
2021,What Did You Eat Yesterday?,"$11,320,893"
2021,Aline,"$11,149,943"
2021,Krack,"$10,442,916"
2021,The Last Warrior,"$10,363,914"
2021,Kaiserschmarrndrama,"$10,357,720"
2021,"Caution, Hazardous Wife: The Movie","$10,356,359"
2021,Detective Conan: The Scarlet Alibi,"$10,308,627"
2021,Never Stop,"$10,224,935"
2021,Ainbo,"$10,172,403"
2021,Eiga Sumikkogurashi: Aoi tsukiyo no mahô no ko,"$9,742,510"
2021,Black Box,"$9,738,741"
2021,The Soul,"$9,600,000"
2021,¡A todo tren! Destino Asturias,"$9,544,171"
2021,Baragaki: Unbroken Samurai,"$9,481,437"
2021,Dad,"$9,267,397"
2021,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,"$8,990,599"
2021,All About My Mother,"$8,900,000"
2021,Moonbound,"$8,863,659"
2021,The Eleventh Chapter,"$8,844,997"
2021,The Medium,"$8,826,689"
2021,The Vault,"$8,803,864"
2021,Kaguya-sama: Love Is War,"$8,794,981"
2021,The Protégé,"$8,737,253"
2021,Lost Illusions,"$8,635,184"
2021,Agent Backkom: King's Bear,"$8,578,734"
2021,Pil's Adventures,"$8,567,345"
2021,Honey Lemon Soda,"$8,441,488"
2021,Delicious,"$8,371,523"
2021,I Don't Have Any Money Left in My Retirement Account,"$8,204,616"
2021,Girls to Buy,"$8,177,284"
2021,Green Snake,"$8,170,000"
2021,New Happy Dad and Son 4,"$8,070,000"
2021,Sunny Sisters,"$7,880,000"
2021,Contra,"$7,762,797"
2021,Hard Hit,"$7,658,021"
2021,Little Canned Men,"$7,600,000"
2021,Pushpa: The Rise - Part 1,"$7,592,374"
2021,The Mauritanian,"$7,527,030"
2021,The Ice Road,"$7,502,846"
2021,Judas and the Black Messiah,"$7,478,009"
2021,Love Letter 2021 Re-release,"$7,400,000"
2021,Signal: The Movie,"$7,388,603"
2022,Avatar: The Way of Water,"$2,320,250,281"
2022,Top Gun: Maverick,"$1,495,696,292"
2022,Jurassic World Dominion,"$1,001,978,080"
2022,Doctor Strange in the Multiverse of Madness,"$955,775,804"
2022,Minions: The Rise of Gru,"$940,203,765"
2022,Black Panther: Wakanda Forever,"$859,208,836"
2022,The Batman,"$772,245,583"
2022,Thor: Love and Thunder,"$760,928,081"
2022,Water Gate Bridge,"$626,571,697"
2022,Puss in Boots: The Last Wish,"$481,705,474"
2022,Moon Man,"$460,237,662"
2022,Fantastic Beasts: The Secrets of Dumbledore,"$407,150,844"
2022,Uncharted,"$407,141,258"
2022,Sonic the Hedgehog 2,"$405,421,518"
2022,Black Adam,"$393,452,111"
2022,Elvis,"$287,740,048"
2022,The Bad Guys,"$250,387,888"
2022,Bullet Train,"$239,268,602"
2022,Lightyear,"$226,425,420"
2022,Smile,"$217,408,513"
2022,Too Cool to Kill,"$217,254,604"
2022,Nice View,"$211,019,042"
2022,DC League of Super-Pets,"$207,557,117"
2022,The Lost City,"$192,907,684"
2022,M3GAN,"$180,089,109"
2022,One Piece Film: Red,"$171,319,579"
2022,Nope,"$171,235,592"
2022,Ticket to Paradise,"$168,770,985"
2022,Morbius,"$167,460,961"
2022,RRR,"$165,955,146"
2022,The Black Phone,"$161,440,742"
2022,The First Slam Dunk,"$152,918,859"
2022,Where the Crawdads Sing,"$144,353,965"
2022,Everything Everywhere All at Once,"$139,405,704"
2022,Scream,"$137,743,924"
2022,Death on the Nile,"$137,307,235"
2022,Suzume,"$132,181,655"
2022,A Man Called Otto,"$113,190,218"
2022,"Lyle, Lyle, Crocodile","$110,999,085"
2022,Halloween Ends,"$104,374,176"
2022,The Roundup,"$101,166,707"
2022,The Woman King,"$97,562,514"
2022,Downton Abbey: A New Era,"$92,651,384"
2022,K.G.F: Chapter 2,"$89,123,940"
2022,Don't Worry Darling,"$87,609,403"
2022,Dragon Ball Super: Super Hero,"$86,562,140"
2022,Dog,"$84,485,461"
2022,Jackass Forever,"$80,563,999"
2022,The Menu,"$79,628,200"
2022,Chebi: My Fluffy Friend,"$77,609,926"
2022,Avatar 2022  Re-release,"$76,012,917"
2022,Violent Night,"$76,004,405"
2022,Strange World,"$73,621,640"
2022,Detective Conan: The Bride of Halloween,"$72,699,093"
2022,The Northman,"$69,633,110"
2022,Moonfall,"$67,319,703"
2022,Babylon,"$63,562,440"
2022,Whitney Houston: I Wanna Dance with Somebody,"$59,806,881"
2022,Beast,"$59,095,809"
2022,The Whale,"$57,615,635"
2022,Hansan: Rising Dragon,"$57,490,985"
2022,Confidential Assignment 2: International,"$54,486,330"
2022,Ambulance,"$52,303,589"
2022,Marry Me,"$50,541,093"
2022,Brahmastra Part One: Shiva,"$50,164,785"
2022,The Banshees of Inisherin,"$49,262,687"
2022,The Fabelmans,"$45,647,323"
2022,Barbarian,"$45,352,337"
2022,Prey for the Devil,"$44,658,929"
2022,Paws of Fury: The Legend of Hank,"$42,431,358"
2022,The Invitation,"$38,036,130"
2022,Orphan: First Kill,"$37,083,743"
2022,Matilda: The Musical,"$35,617,120"
2022,Kingdom II: Harukanaru Daichi e,"$34,963,395"
2022,The Bob's Burgers Movie,"$34,148,750"
2022,Skyfall 2021 Re-release,"$33,943,406"
2022,Hunt,"$33,821,338"
2022,Tad the Lost Explorer and the Emerald Tablet,"$32,849,430"
2022,BTS Permission to Dance on Stage - Seoul: Live Viewing,"$32,600,000"
2022,Shin Ultraman,"$32,137,136"
2022,Amsterdam,"$31,245,810"
2022,Mrs. Harris Goes to Paris,"$30,947,403"
2022,Vikram,"$29,837,637"
2022,The Unbearable Weight of Massive Talent,"$29,116,320"
2022,Tár,"$29,048,571"
2022,Serial (Bad) Weddings 3,"$27,832,384"
2022,The 355,"$27,827,745"
2022,The Night Owl,"$26,719,364"
2022,Triangle of Sadness,"$26,214,659"
2022,The Last 10 Years,"$25,626,118"
2022,Calendar Girls,"$25,433,615"
2022,The Kashmir Files,"$24,821,898"
2022,Hero,"$24,392,492"
2022,The Confidence Man JP: Episode of the Hero,"$23,214,581"
2022,The Witch: Part 2 - The Other One,"$23,068,596"
2022,Decision to Leave,"$22,581,906"
2022,6/45,"$22,263,336"
2022,Doraemon the Movie: Nobita's Little Star Wars 2021,"$22,044,058"
2022,See How They Run,"$21,966,634"
2022,Ponniyin Selvan: Part I,"$21,888,295"
2022,Monster,"$21,875,460"
2022,Devotion,"$21,768,133"
2022,Silent Parade,"$21,723,595"
2022,Father Stu,"$21,592,379"
2022,Turning Red,"$21,521,622"
2022,Emergency Declaration,"$21,400,327"
2022,The Amazing Maurice,"$21,115,581"
2022,Crayon Shin-chan: Mononoke Ninja Chinpuden,"$20,617,005"
2022,Three Thousand Years of Longing,"$20,282,422"
2022,School of Magical Animals 2,"$19,678,845"
2022,After Ever Happy,"$19,238,073"
2022,Simone: Woman of the Century,"$19,167,164"
2022,Beast,"$18,911,959"
2022,Broker,"$18,851,416"
2022,Godfather,"$18,737,287"
2022,Bhool Bhulaiyaa 2,"$18,307,258"
2022,November,"$18,200,422"
2022,Fragments of the Last Will,"$17,954,691"
2022,The Quintessential Quintuplets Movie,"$17,506,171"
2022,Fall,"$17,363,261"
2022,Even If This Love Disappears from the World Tonight,"$16,848,229"
2022,Wunderschön,"$16,719,291"
2022,Father There Is Only One 3,"$16,401,315"
2022,Dr. Coto's Clinic,"$16,062,841"
2022,Radhe Shyam,"$15,954,804"
2022,Blacklight,"$15,902,207"
2022,Operation Mincemeat,"$15,710,164"
2022,Maison de retraite,"$15,570,823"
2022,"Utapri Movie 2, Uta No Prince-Sama Maji Love Starish Tours Movie","$15,569,229"
2022,Bheemla Nayak,"$15,243,922"
2022,Bones and All,"$15,234,907"
2022,Terrifier 2,"$15,065,239"
2022,Firestarter,"$15,039,250"
2022,The Wolf of Wall Street 2022 Re-release,"$15,038,738"
2022,Bros,"$14,781,867"
2022,Superwho?,"$14,770,359"
2022,X,"$14,740,889"
2022,The Chosen Season 3: Episode 1 & 2,"$14,679,613"
2022,The Duke,"$14,233,027"
2022,Sarkaru Vaari Paata,"$14,199,018"
2022,She Said,"$13,944,212"
2022,Bodies Bodies Bodies,"$13,929,670"
2022,Memory,"$13,897,255"
2022,The Legend of Maula Jatt,"$13,842,815"
2022,Glass Onion,"$13,280,000"
2022,Valimai,"$13,276,393"
2022,Moonage Daydream,"$13,095,781"
2022,Easter Sunday,"$13,074,255"
2022,Living,"$12,377,310"
2022,Guglhupfgeschwader,"$12,307,072"
2022,Laal Singh Chaddha,"$12,093,536"
2022,Alienoid,"$12,067,556"
2022,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,"$11,631,738"
2022,Till,"$11,498,884"
2022,Jug Jugg Jeeyo,"$11,467,726"
2022,Empire of Light,"$11,395,604"
2022,The Eight Mountains,"$11,374,178"
2022,Bergen,"$11,325,405"
2022,Rise,"$11,252,331"
2022,Men,"$11,152,071"
2022,Chickenhare and the Hamster of Darkness,"$10,885,116"
2022,Warriors of Future,"$10,490,328"
2022,Jurassic Park 2022 Re-release,"$10,380,250"
2022,Land of Legends,"$10,357,479"
2022,The Pirates: The Last Royal Treasure,"$10,258,331"
2022,Vaillante,"$10,143,170"
2022,Table for Six,"$10,138,355"
2022,The Beasts,"$10,067,896"
2022,Smack Dab Kakha,"$9,995,945"
2022,F3: Fun and Frustration,"$9,849,193"
2022,"Good Luck to You, Leo Grande","$9,795,364"
2022,Pearl,"$9,747,742"
2022,Rheingold,"$9,701,300"
2022,Spider-Man: No Way Home 2022 Re-release,"$9,613,518"
2022,Redeeming Love,"$9,464,198"
2022,Women Talking,"$9,276,103"
2022,Sword Art Online the Movie: Progressive - Scherzo of Deep Night,"$9,071,701"
2022,Samrat Prithviraj,"$8,568,339"
2022,Aftersun,"$8,459,155"
2022,Life Is Beautiful,"$8,458,639"
2022,Yolki 9,"$8,385,030"
2022,Don,"$8,287,406"
2022,Shotgun Wedding,"$8,277,788"
2022,Vikram Vedha,"$8,234,166"
2022,Re/Member,"$8,166,175"
2022,Rabbit Academy: Mission Eggpossible,"$8,080,568"
2022,Acharya,"$8,048,175"
2022,Il grande giorno,"$8,021,940"
2022,The Tatta's,"$8,000,956"
2022,Ducobu 4 President,"$7,858,171"
2022,Phases of the Moon,"$7,564,756"
2022,777 Charlie,"$7,523,995"
2022,Finnick,"$7,418,822"
2022,Bachchhan Paandey,"$7,387,882"
2022,Lesson in Murder,"$7,348,964"
2022,Family Affairs,"$7,330,755"
2022,Listy do M. 5,"$7,328,061"
2022,Laid-Back Camp Movie,"$7,317,913"
2022,Osomatsusan the Movie 2022 Re-release,"$7,297,522"
2022,The New Toy,"$7,295,051"
2023,Barbie,"$1,445,638,421"
2023,The Super Mario Bros. Movie,"$1,362,034,072"
2023,Oppenheimer,"$972,444,774"
2023,Guardians of the Galaxy Vol. 3,"$845,555,777"
2023,Fast X,"$704,875,015"
2023,Spider-Man: Across the Spider-Verse,"$690,615,475"
2023,Wonka,"$632,302,312"
2023,The Little Mermaid,"$569,626,289"
2023,Mission: Impossible - Dead Reckoning Part One,"$567,535,383"
2023,Elemental,"$496,444,308"
2023,Ant-Man and the Wasp: Quantumania,"$476,071,180"
2023,John Wick: Chapter 4,"$440,157,245"
2023,Transformers: Rise of the Beasts,"$438,966,392"
2023,Aquaman and the Lost Kingdom,"$434,381,226"
2023,Meg 2: The Trench,"$397,700,317"
2023,Indiana Jones and the Dial of Destiny,"$383,963,057"
2023,The Hunger Games: The Ballad of Songbirds & Snakes,"$337,371,917"
2023,Migration,"$297,404,638"
2023,Five Nights at Freddy's,"$291,493,620"
2023,Creed III,"$276,148,615"
2023,The Flash,"$271,333,313"
2023,The Nun II,"$269,467,073"
2023,Taylor Swift: The Eras Tour,"$261,656,269"
2023,Wish,"$254,971,753"
2023,Sound of Freedom,"$250,570,396"
2023,Napoleon,"$221,039,523"
2023,Anyone But You,"$219,418,334"
2023,Trolls Band Together,"$209,314,496"
2023,Dungeons & Dragons: Honor Among Thieves,"$208,177,026"
2023,The Marvels,"$206,136,557"
2023,PAW Patrol: The Mighty Movie,"$202,231,360"
2023,The Equalizer 3,"$191,067,560"
2023,Insidious: The Red Door,"$189,086,877"
2023,Teenage Mutant Ninja Turtles: Mutant Mayhem,"$180,513,586"
2023,The Boy and the Heron,"$173,407,313"
2023,Scream VI,"$168,961,389"
2023,Killers of the Flower Moon,"$157,026,901"
2023,Evil Dead Rise,"$147,033,054"
2023,The Exorcist: Believer,"$136,284,218"
2023,Shazam! Fury of the Gods,"$134,038,006"
2023,Blue Beetle,"$130,788,072"
2023,A Haunting in Venice,"$122,290,456"
2023,Gran Turismo,"$122,101,055"
2023,Haunted Mansion,"$117,449,790"
2023,Poor Things,"$117,403,988"
2023,Godzilla Minus One,"$115,857,413"
2023,Pathaan,"$112,583,450"
2023,Saw X,"$111,823,047"
2023,Detective Conan: Black Iron Submarine,"$106,771,806"
2023,The Creator,"$104,272,136"
2023,12.12: The Day,"$97,476,565"
2023,Animal,"$92,870,227"
2023,Talk to Me,"$92,181,735"
2023,Air,"$90,060,106"
2023,Cocaine Bear,"$88,314,672"
2023,No Hard Feelings,"$87,256,407"
2023,The Roundup: No Way Out,"$83,410,298"
2023,The Pope's Exorcist,"$76,987,621"
2023,Plane,"$74,515,586"
2023,Titanic 25 Year Anniversary,"$70,157,472"
2023,The Color Purple,"$67,519,191"
2023,The Boogeyman,"$67,307,243"
2023,Frozen 2023 Re-release (Sing -A-Long),"$62,846,398"
2023,65,"$60,730,568"
2023,Spy x Family Code: White,"$57,830,917"
2023,Magic Mike's Last Dance,"$57,105,156"
2023,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"$56,319,794"
2023,The Boys in the Boat,"$55,439,737"
2023,Knock at the Cabin,"$54,760,947"
2023,Mummies,"$54,475,970"
2023,Jesus Revolution,"$54,295,801"
2023,Asteroid City,"$53,857,743"
2023,One Life,"$51,155,555"
2023,Operation Fortune: Ruse de Guerre,"$48,983,306"
2023,Missing,"$48,767,848"
2023,The Zone of Interest,"$48,575,395"
2023,Thanksgiving,"$46,553,280"
2023,Asterix & Obelix: The Middle Kingdom,"$46,497,678"
2023,Ruby Gillman: Teenage Kraken,"$45,528,749"
2023,There's Still Tomorrow,"$45,344,182"
2023,The Iron Claw,"$45,128,828"
2023,The Holdovers,"$44,637,335"
2023,Renaissance: A Film by Beyoncé,"$43,989,684"
2023,Son of a Rich 2,"$42,665,291"
2023,Ferrari,"$42,285,029"
2023,Past Lives,"$41,922,628"
2023,80 for Brady,"$40,362,938"
2023,"Miraculous: Ladybug & Cat Noir, the Movie","$40,186,853"
2023,My Big Fat Greek Wedding 3,"$38,831,076"
2023,The Expendables 4,"$37,917,985"
2023,Doraemon the Movie: Nobita's Sky Utopia,"$37,475,850"
2023,Smugglers,"$36,851,831"
2023,Kingdom 3,"$36,259,522"
2023,Ride On,"$36,258,730"
2023,Strays,"$36,071,267"
2023,Anatomy of a Fall,"$35,575,941"
2023,Noryang: Deadly Sea,"$34,210,966"
2023,Alibi.com 2,"$34,114,308"
2023,The Bremen Town Musicians,"$33,162,280"
2023,Priscilla,"$32,958,807"
2023,Don't Call it Mystery: The Movie,"$32,488,540"
2023,The Three Musketeers - Part I: D'Artagnan,"$31,843,086"
2023,Tokyo MER,"$30,239,900"
2023,Interstellar 2023  Re-release,"$30,093,495"
2023,Concrete Utopia,"$30,077,348"
2023,BTS: Yet to Come in Cinemas,"$29,291,883"
2023,Book Club: The Next Chapter,"$29,014,500"
2023,I Wish I Could Meet You Again on the Hill Where That Flower Blooms (2023),"$28,933,626"
2023,Jawan,"$28,499,044"
2023,The Wish of the Fairy Fish,"$28,218,581"
2023,Toy Story 2023 Re-release,"$27,503,758"
2023,Renfield,"$26,493,921"
2023,Gravity 2023 Re-release (10th Anniversary),"$24,981,634"
2023,Perfect Days,"$24,486,644"
2023,Shin Jigen! Crayon Shin-chan the Movie,"$23,839,864"
2023,The Challenge,"$23,219,519"
2023,American Fiction,"$22,483,370"
2023,The Last Voyage of the Demeter,"$21,786,275"
2023,The Three Musketeers - Part II: Milady,"$21,730,766"
2023,Guy Ritchie's the Covenant,"$21,632,392"
2023,"Are You There God? It's Me, Margaret.","$21,464,043"
2023,Radical,"$21,356,027"
2023,Saltburn,"$21,026,167"
2023,Dumb Money,"$20,703,794"
2023,All of Us Strangers,"$19,914,757"
2023,My Happy Marriage,"$19,506,407"
2023,The House of No Man,"$19,490,980"
2023,Champions,"$19,159,065"
2023,Retribution,"$18,685,751"
2023,Next Goal Wins,"$18,648,802"
2023,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,"$18,638,991"
2023,Love Reset,"$18,425,272"
2023,The Blackening,"$18,169,453"
2023,About My Father,"$18,167,819"
2023,Mavka: The Forest Song,"$17,897,257"
2023,The Birth of Kitaro: Mystery of GeGeGe,"$17,842,454"
2023,The Blind,"$17,265,487"
2023,Tokyo Revengers 2: Bloody Halloween - Destiny,"$17,216,567"
2023,Hypnotic,"$16,281,937"
2023,The Legend & Butterfly,"$16,087,771"
2023,Die drei ??? - Erbe des Drachen,"$15,860,016"
2023,Shin Kamen Rider,"$15,835,414"
2023,Joy Ride,"$15,787,674"
2023,Dunki,"$15,473,051"
2023,Tonde Saitama: Biwako Yori Ai o Komete,"$15,107,891"
2023,Only 3 Days Left,"$14,985,705"
2023,Open Season,"$14,961,612"
2023,A Guilty Conscience,"$14,911,562"
2023,Epic Tails,"$14,854,710"
2023,Tokyo Revengers 2: Bloody Halloween - Decisive Battle,"$14,584,970"
2023,Dr. Cheon and Lost Talisman,"$14,574,445"
2023,Sisu,"$14,281,199"
2023,Rehragout-Rendezvous,"$14,127,069"
2023,Ocho apellidos marroquís,"$13,999,590"
2023,Jeanne du Barry,"$13,818,536"
2023,His Only Son,"$13,817,186"
2023,The Point Men,"$13,433,834"
2023,"Manta, Manta: Legacy","$13,078,126"
2023,Bottoms,"$12,966,048"
2023,Championext,"$12,877,645"
2023,Love Again,"$12,696,584"
2023,Three heroes and the Navel of the Earth,"$12,597,251"
2023,Dream Scenario,"$12,451,752"
2023,The Shift,"$12,238,643"
2023,Salaar,"$11,958,548"
2023,Beau Is Afraid,"$11,955,354"
2023,After Death,"$11,794,504"
2023,Tiger 3,"$11,713,932"
2023,Face Off 6: The Ticket of Destiny,"$11,538,081"
2023,Jungle Bunch: Operation Meltdown,"$11,320,037"
2023,Silent Night,"$11,067,228"
2023,What's Love Got to Do with It?,"$11,065,050"
2023,Sleep,"$10,967,729"
2023,Samurai Beyond Admiration Record to the World's Best,"$10,876,188"
2023,Honey Sweet,"$10,765,835"
2023,The Machine,"$10,664,328"
2023,After Everything,"$10,644,463"
2023,The Nightmare Before Christmas 30th Anniversary Re-Release,"$10,431,631"
2023,The Crime Is Mine,"$10,370,863"
2023,Freelance,"$10,212,160"
2023,Les Segpa au ski,"$10,203,901"
2023,Sun and Concrete,"$10,119,958"
2023,The Peasants,"$10,006,057"
2023,The Great Escaper,"$9,818,521"
2023,The Lord of the Rings: The Return of the King 2023 Re-release (20th Anniversary),"$9,736,432"
2023,Talk to Her Undated France Release,"$9,550,733"
2023,Rafadan Tayfa 4: Hayrimatör,"$9,546,067"
2023,The Braid,"$9,408,857"
2023,Kandahar,"$9,387,311"
2023,House Party,"$9,285,747"
2023,All Your Faces,"$9,056,053"
2023,The Animal Kingdom,"$8,938,787"
2023,The Wandering Earth II,"$8,854,786"
2023,Cats in the Museum,"$8,772,739"
2023,Father & Soldier,"$8,598,322"
2023,PreCure All Stars F,"$8,519,569"
2023,Dream,"$8,317,251"
2023,Vacaciones de verano,"$8,209,854"
2023,On the Wandering Paths,"$8,186,678"
2023,Weekend Rebels,"$8,184,539"
2024,Dune: Part Two,"$705,258,731"
2024,Godzilla x Kong: The New Empire,"$524,307,009"
2024,Kung Fu Panda 4,"$505,432,930"
2024,Ghostbusters: Frozen Empire,"$189,004,612"
2024,Bob Marley: One Love,"$177,193,170"
2024,The Beekeeper,"$152,720,535"
2024,Mean Girls,"$104,404,248"
2024,Madame Web,"$100,298,817"
2024,Argylle,"$96,173,090"
2024,Exhuma,"$95,167,876"
2024,Civil War,"$93,111,036"
2024,Haikyuu!! The Dumpster Battle,"$64,186,637"
2024,Detective Conan: The Million-Dollar Pentagram,"$54,704,723"
2024,Night Swim,"$54,075,969"
2024,The First Omen,"$50,581,732"
2024,Demon Slayer: Kimetsu No Yaiba - To the Hashira Training,"$44,350,181"
2024,Imaginary,"$39,123,048"
2024,Challengers,"$34,641,023"
2024,Arthur the King,"$33,018,144"
2024,Monkey Man,"$32,940,676"
2024,Abigail,"$30,920,915"
2024,Mobile Suit Gundam Seed Freedom,"$30,149,103"
2024,The Roundup: Punishment,"$29,793,438"
2024,A Strange House,"$27,371,919"
2024,The Master and Margarita,"$26,152,311"
2024,Back to Black,"$25,445,673"
2024,Doraemon the Movie: Nobita's Earth Symphony,"$25,139,030"
2024,Chantal in Fairyland,"$24,074,319"
2024,Wicked Little Letters,"$23,761,961"
2024,Immaculate,"$22,314,913"
2024,Mai,"$21,714,524"
2024,Autumn and the Black Jaguar,"$21,429,423"
2024,Lyod 3,"$20,615,744"
2024,Cabrini,"$20,232,172"
2024,Ordinary Angels,"$19,514,171"
2024,Golden Kamuy,"$19,077,748"
2024,The Fall Guy,"$18,864,303"
2024,The Ministry of Ungentlemanly Warfare,"$17,580,584"
2024,Cocorico,"$17,294,530"
2024,Kleks Academy,"$15,348,026"
2024,The Chosen: S4 Episodes 1-3,"$14,799,620"
